YearMonth,Product_ID,Drug_Category,Predicted_Sales_Volume_Month
2026-11,DRG00515,Cardiac,52835.16
2026-11,DRG00516,Vaccine,19657.35
2026-11,DRG00517,Antibiotic,53066.24
2026-11,DRG00518,Vaccine,32720.83
2026-11,DRG00519,Diabetes,51781.57
2026-11,DRG00520,Vaccine,53665.76
2026-11,DRG00521,Vaccine,148389.03
2026-11,DRG00522,Diabetes,36079.51
2026-11,DRG00523,Vaccine,41052.96
2026-11,DRG00524,Antibiotic,89951.93
2026-11,DRG00525,Painkiller,145165.73
2026-11,DRG00526,Diabetes,45219.26
2026-11,DRG00527,Cardiac,112262.51
2026-11,DRG00528,Antibiotic,42851.18
2026-11,DRG00529,Painkiller,144536.4
2026-11,DRG00530,Antibiotic,64546.46
2026-11,DRG00531,Antibiotic,31553.52
2026-11,DRG00532,Cardiac,58198.78
2026-11,DRG00533,Painkiller,86967.1
2026-11,DRG00534,Antibiotic,3266.22
2026-11,DRG00535,Cardiac,81184.6
2026-11,DRG00536,Diabetes,6622.57
2026-11,DRG00537,Cardiac,146306.88
2026-11,DRG00538,Vaccine,79708.68
2026-11,DRG00539,Cardiac,94011.11
2026-11,DRG00540,Cardiac,16182.98
2026-11,DRG00541,Cardiac,85381.39
2026-11,DRG00542,Antibiotic,20675.16
2026-11,DRG00543,Painkiller,43993.25
2026-11,DRG00544,Cardiac,62601.81
2026-11,DRG00545,Cardiac,43783.94
2026-11,DRG00546,Vaccine,116056.28
2026-11,DRG00547,Vaccine,64845.29
2026-11,DRG00548,Diabetes,75361.72
2026-11,DRG00549,Diabetes,91428.31
2026-11,DRG00550,Vaccine,85940.98
2026-11,DRG00551,Painkiller,105368.97
2026-11,DRG00552,Diabetes,50224.14
2026-11,DRG00553,Painkiller,6413.18
2026-11,DRG00554,Vaccine,43987.34
2026-11,DRG00555,Diabetes,7131.95
2026-11,DRG00556,Cardiac,104081.98
2026-11,DRG00557,Vaccine,42399.25
2026-11,DRG00558,Diabetes,5183.93
2026-11,DRG00559,Painkiller,118253.68
2026-11,DRG00560,Painkiller,17471.43
2026-11,DRG00561,Diabetes,126188.39
2026-11,DRG00562,Painkiller,49417.93
2026-11,DRG00563,Diabetes,43720.94
2026-11,DRG00564,Diabetes,59812.88
2026-11,DRG00565,Painkiller,129582.29
2026-11,DRG00566,Antibiotic,18278.04
2026-11,DRG00567,Cardiac,15643.54
2026-11,DRG00568,Vaccine,75869.18
2026-11,DRG00569,Cardiac,60114.52
2026-11,DRG00570,Vaccine,132657.16
2026-11,DRG00571,Vaccine,31702.05
2026-11,DRG00572,Cardiac,27691.26
2026-11,DRG00573,Diabetes,4914.53
2026-11,DRG00574,Painkiller,144140.47
2026-11,DRG00575,Antibiotic,103321.21
2026-11,DRG00576,Antibiotic,26967.6
2026-11,DRG00577,Antibiotic,11297.01
2026-11,DRG00578,Cardiac,54450.69
2026-11,DRG00579,Cardiac,75311.84
2026-11,DRG00580,Diabetes,40095.01
2026-11,DRG00581,Antibiotic,138532.17
2026-11,DRG00582,Diabetes,47524.33
2026-11,DRG00583,Antibiotic,143264.35
2026-11,DRG00584,Cardiac,101833.43
2026-11,DRG00585,Painkiller,136954.46
2026-11,DRG00586,Painkiller,92747.35
2026-11,DRG00587,Painkiller,5753.63
2026-11,DRG00588,Painkiller,108814.36
2026-11,DRG00589,Vaccine,58133.02
2026-11,DRG00590,Antibiotic,108679.43
2026-11,DRG00591,Painkiller,51572.92
2026-11,DRG00592,Vaccine,49770.42
2026-11,DRG00593,Vaccine,45427.66
2026-11,DRG00594,Vaccine,91814.81
2026-11,DRG00595,Diabetes,128557.02
2026-11,DRG00596,Diabetes,36856.83
2026-11,DRG00597,Vaccine,45337.76
2026-11,DRG00598,Painkiller,110792.26
2026-11,DRG00599,Antibiotic,115187.56
2026-11,DRG00600,Cardiac,66470.08
2026-11,DRG00601,Diabetes,22863.22
2026-11,DRG00602,Painkiller,81933.66
2026-11,DRG00603,Painkiller,86124.68
2026-11,DRG00604,Cardiac,121942.38
2026-11,DRG00605,Cardiac,107588.34
2026-11,DRG00606,Painkiller,50074.58
2026-11,DRG00607,Cardiac,48639.52
2026-11,DRG00608,Painkiller,32575.2
2026-11,DRG00609,Cardiac,100031.05
2026-11,DRG00610,Cardiac,118226.27
2026-11,DRG00611,Painkiller,113669.2
2026-11,DRG00612,Vaccine,5933.26
2026-11,DRG00613,Painkiller,71563.55
2026-11,DRG00614,Antibiotic,48361.9
2026-11,DRG00615,Cardiac,131771.39
2026-11,DRG00616,Diabetes,21965.22
2026-11,DRG00617,Cardiac,148076.32
2026-11,DRG00618,Antibiotic,140390.06
2026-11,DRG00619,Diabetes,20316.2
2026-11,DRG00620,Diabetes,121633.5
2026-11,DRG00621,Painkiller,11147.66
2026-11,DRG00622,Vaccine,149258.03
2026-11,DRG00623,Painkiller,121491.98
2026-11,DRG00624,Diabetes,120673.84
2026-11,DRG00625,Diabetes,16541.6
2026-11,DRG00626,Vaccine,38206.23
2026-11,DRG00627,Cardiac,15373.83
2026-11,DRG00628,Vaccine,49443.86
2026-11,DRG00629,Painkiller,138626.58
2026-11,DRG00630,Cardiac,61313.22
2026-11,DRG00631,Painkiller,8720.35
2026-11,DRG00632,Vaccine,4195.17
2026-11,DRG00633,Cardiac,58709.07
2026-11,DRG00634,Vaccine,42911.28
2026-11,DRG00635,Antibiotic,106348.84
2026-11,DRG00636,Diabetes,7042.05
2026-11,DRG00637,Cardiac,128896.22
2026-11,DRG00638,Diabetes,141261.48
2026-11,DRG00639,Antibiotic,61159.29
2026-11,DRG00640,Cardiac,49897.78
2026-11,DRG00641,Diabetes,129484.69
2026-11,DRG00642,Diabetes,14622.87
2026-11,DRG00643,Cardiac,49687.73
2026-11,DRG00644,Diabetes,66555.98
2026-11,DRG00645,Diabetes,33802.07
2026-11,DRG00646,Cardiac,108905.44
2026-11,DRG00647,Diabetes,5423.97
2026-11,DRG00648,Diabetes,26219.29
2026-11,DRG00649,Painkiller,94039.54
2026-11,DRG00650,Painkiller,134046.8
2026-11,DRG00651,Antibiotic,89506.51
2026-11,DRG00652,Painkiller,59277.54
2026-11,DRG00653,Painkiller,71054.49
2026-11,DRG00654,Antibiotic,51151.19
2026-11,DRG00655,Diabetes,97060.48
2026-11,DRG00656,Diabetes,21126.16
2026-11,DRG00657,Painkiller,144897.31
2026-11,DRG00658,Antibiotic,105293.5
2026-11,DRG00659,Diabetes,112822.69
2026-11,DRG00660,Vaccine,67242.53
2026-11,DRG00661,Cardiac,130957.36
2026-11,DRG00662,Cardiac,115828.16
2026-11,DRG00663,Cardiac,44233.71
2026-11,DRG00664,Painkiller,106745.97
2026-11,DRG00665,Cardiac,13395.98
2026-11,DRG00666,Cardiac,2996.89
2026-11,DRG00667,Vaccine,4854.49
2026-11,DRG00668,Diabetes,56426.68
2026-11,DRG00669,Vaccine,117285.62
2026-11,DRG00670,Painkiller,9739.22
2026-11,DRG00671,Cardiac,34224.18
2026-11,DRG00672,Diabetes,28288.26
2026-11,DRG00673,Cardiac,83312.36
2026-11,DRG00674,Cardiac,126432.29
2026-11,DRG00675,Painkiller,39977.52
2026-11,DRG00676,Cardiac,62454.64
2026-11,DRG00677,Antibiotic,130529.92
2026-11,DRG00678,Diabetes,41293.41
2026-11,DRG00679,Diabetes,50762.72
2026-11,DRG00680,Antibiotic,79438.15
2026-11,DRG00681,Painkiller,61495.2
2026-11,DRG00682,Cardiac,53793.41
2026-11,DRG00683,Cardiac,31586.94
2026-11,DRG00684,Diabetes,101615.34
2026-11,DRG00685,Painkiller,13665.4
2026-11,DRG00686,Painkiller,110727.45
2026-11,DRG00687,Painkiller,32005.99
2026-11,DRG00688,Cardiac,10219.25
2026-11,DRG00689,Painkiller,106268.02
2026-11,DRG00690,Antibiotic,129863.98
2026-11,DRG00691,Vaccine,67242.53
2026-11,DRG00692,Painkiller,7371.84
2026-11,DRG00693,Vaccine,19236.97
2026-11,DRG00694,Cardiac,23705.4
2026-11,DRG00695,Painkiller,33714.47
2026-11,DRG00696,Diabetes,124361.68
2026-11,DRG00697,Cardiac,123021.25
2026-11,DRG00698,Antibiotic,103645.48
2026-11,DRG00699,Antibiotic,91424.29
2026-11,DRG00700,Vaccine,24841.8
2026-11,DRG00701,Vaccine,137813.54
2026-11,DRG00702,Diabetes,79556.81
2026-11,DRG00703,Diabetes,37456.12
2026-11,DRG00704,Antibiotic,54983.94
2026-11,DRG00705,Painkiller,34103.57
2026-11,DRG00706,Antibiotic,90256.23
2026-11,DRG00707,Antibiotic,148029.8
2026-11,DRG00708,Diabetes,79112.01
2026-11,DRG00709,Vaccine,135265.02
2026-11,DRG00710,Diabetes,40214.62
2026-11,DRG00711,Diabetes,26130.68
2026-11,DRG00712,Diabetes,60411.83
2026-11,DRG00713,Antibiotic,105240.1
2026-11,DRG00714,Painkiller,77883.8
2026-11,DRG00715,Antibiotic,106077.35
2026-11,DRG00716,Cardiac,109231.02
2026-11,DRG00717,Diabetes,39346.24
2026-11,DRG00718,Diabetes,90827.51
2026-11,DRG00719,Cardiac,15523.67
2026-11,DRG00720,Diabetes,116299.49
2026-11,DRG00721,Diabetes,26609.97
2026-11,DRG00722,Diabetes,59064.31
2026-11,DRG00723,Cardiac,140546.92
2026-11,DRG00724,Antibiotic,63676.38
2026-11,DRG00725,Diabetes,76295.14
2026-11,DRG00726,Painkiller,147534.53
2026-11,DRG00727,Cardiac,19779.19
2026-11,DRG00728,Vaccine,82435.55
2026-11,DRG00729,Cardiac,119993.78
2026-11,DRG00730,Antibiotic,19147.86
2026-11,DRG00731,Cardiac,145497.73
2026-11,DRG00732,Vaccine,96969.91
2026-11,DRG00733,Painkiller,101561.51
2026-11,DRG00734,Vaccine,81206.96
2026-11,DRG00735,Cardiac,61253.28
2026-11,DRG00736,Vaccine,97233.61
2026-11,DRG00737,Cardiac,85650.36
2026-11,DRG00738,Painkiller,100693.89
2026-11,DRG00739,Painkiller,126076.02
2026-11,DRG00740,Antibiotic,59781.89
2026-11,DRG00741,Painkiller,77913.77
2026-11,DRG00742,Diabetes,87770.96
2026-11,DRG00743,Vaccine,119053.6
2026-11,DRG00744,Vaccine,4404.73
2026-11,DRG00745,Cardiac,73842.32
2026-11,DRG00746,Painkiller,70601.86
2026-11,DRG00747,Antibiotic,142995.59
2026-11,DRG00748,Antibiotic,25560.61
2026-11,DRG00749,Antibiotic,86959.46
2026-11,DRG00750,Diabetes,142310.3
2026-11,DRG00751,Painkiller,112435.56
2026-11,DRG00752,Antibiotic,15042.61
2026-11,DRG00753,Diabetes,65506.08
2026-11,DRG00754,Vaccine,69726.53
2026-11,DRG00755,Cardiac,105190.83
2026-11,DRG00756,Painkiller,92601.08
2026-11,DRG00757,Painkiller,142140.22
2026-11,DRG00758,Vaccine,37425.2
2026-11,DRG00759,Painkiller,4854.63
2026-11,DRG00760,Painkiller,97485.86
2026-11,DRG00761,Painkiller,33204.71
2026-11,DRG00762,Painkiller,63861.78
2026-11,DRG00763,Diabetes,42612.18
2026-11,DRG00764,Diabetes,65357.31
2026-11,DRG00765,Cardiac,25503.31
2026-11,DRG00766,Painkiller,127184.14
2026-11,DRG00767,Vaccine,22684.01
2026-11,DRG00768,Antibiotic,52736.64
2026-11,DRG00769,Cardiac,23975.12
2026-11,DRG00770,Antibiotic,35357.52
2026-11,DRG00771,Antibiotic,67598.78
2026-11,DRG00772,Painkiller,49145.61
2026-11,DRG00773,Vaccine,93847.66
2026-11,DRG00774,Antibiotic,62418.24
2026-11,DRG00775,Antibiotic,12405.1
2026-11,DRG00776,Cardiac,95330.23
2026-11,DRG00777,Vaccine,144816.65
2026-11,DRG00778,Vaccine,72336.66
2026-11,DRG00779,Antibiotic,66969.54
2026-11,DRG00780,Vaccine,52409.62
2026-11,DRG00781,Cardiac,99465.9
2026-11,DRG00782,Cardiac,116878.7
2026-11,DRG00783,Cardiac,77259.15
2026-11,DRG00784,Painkiller,124878.41
2026-11,DRG00785,Antibiotic,56185.99
2026-11,DRG00786,Vaccine,61905.89
2026-11,DRG00787,Cardiac,55951.93
2026-11,DRG00788,Antibiotic,117315.12
2026-11,DRG00789,Antibiotic,10217.72
2026-11,DRG00790,Painkiller,146755.35
2026-11,DRG00791,Vaccine,91365.32
2026-11,DRG00792,Vaccine,147912.07
2026-11,DRG00793,Cardiac,149125.23
2026-11,DRG00794,Cardiac,70603.1
2026-11,DRG00795,Antibiotic,126178.4
2026-11,DRG00796,Vaccine,103920.93
2026-11,DRG00797,Vaccine,13963.29
2026-11,DRG00798,Cardiac,87714.46
2026-11,DRG00799,Diabetes,40514.28
2026-11,DRG00800,Antibiotic,77520.37
2026-11,DRG00801,Vaccine,146382.29
2026-11,DRG00802,Painkiller,110967.19
2026-11,DRG00803,Painkiller,108514.68
2026-11,DRG00804,Diabetes,138353.89
2026-11,DRG00805,Cardiac,52235.05
2026-11,DRG00806,Cardiac,39318.64
2026-11,DRG00807,Cardiac,143939.36
2026-11,DRG00808,Painkiller,3566.05
2026-11,DRG00809,Cardiac,23225.89
2026-11,DRG00810,Painkiller,137158.2
2026-11,DRG00811,Diabetes,21216.19
2026-11,DRG00812,Antibiotic,4824.42
2026-11,DRG00813,Vaccine,40903.56
2026-11,DRG00814,Diabetes,71469.8
2026-11,DRG00815,Painkiller,37579.86
2026-11,DRG00816,Diabetes,51781.89
2026-11,DRG00817,Vaccine,51721.28
2026-11,DRG00818,Antibiotic,114347.79
2026-11,DRG00819,Vaccine,46204.69
2026-11,DRG00820,Painkiller,52534.17
2026-11,DRG00821,Vaccine,77971.48
2026-11,DRG00822,Diabetes,100951.75
2026-11,DRG00823,Cardiac,11418.15
2026-11,DRG00824,Diabetes,33682.2
2026-11,DRG00825,Painkiller,147384.69
2026-11,DRG00826,Antibiotic,104968.63
2026-11,DRG00827,Vaccine,40004.58
2026-11,DRG00828,Antibiotic,128312.47
2026-11,DRG00829,Painkiller,145644.41
2026-11,DRG00830,Vaccine,26519.89
2026-11,DRG00831,Diabetes,102396.11
2026-11,DRG00832,Diabetes,52950.25
2026-11,DRG00833,Painkiller,93136.92
2026-11,DRG00834,Vaccine,98701.85
2026-11,DRG00835,Diabetes,146504.69
2026-11,DRG00836,Painkiller,116127.63
2026-11,DRG00837,Painkiller,76295.56
2026-11,DRG00838,Antibiotic,116565.22
2026-11,DRG00839,Diabetes,18968.71
2026-11,DRG00840,Vaccine,15012.96
2026-11,DRG00841,Diabetes,112763.46
2026-11,DRG00842,Diabetes,6862.37
2026-11,DRG00843,Diabetes,73084.39
2026-11,DRG00844,Painkiller,133987.61
2026-11,DRG00845,Cardiac,91674.06
2026-11,DRG00846,Cardiac,58678.28
2026-11,DRG00847,Antibiotic,92079.37
2026-11,DRG00848,Diabetes,127350.82
2026-11,DRG00849,Cardiac,112353.39
2026-11,DRG00850,Antibiotic,86480.01
2026-11,DRG00851,Painkiller,95807.65
2026-11,DRG00852,Diabetes,108239.61
2026-11,DRG00853,Vaccine,148629.71
2026-11,DRG00854,Painkiller,39558.31
2026-11,DRG00855,Antibiotic,22204.7
2026-11,DRG00856,Painkiller,102312.19
2026-11,DRG00857,Vaccine,24661.59
2026-11,DRG00858,Painkiller,149752.2
2026-11,DRG00859,Antibiotic,25081.43
2026-11,DRG00860,Vaccine,148421.49
2026-11,DRG00861,Vaccine,41919.82
2026-11,DRG00862,Painkiller,107285.99
2026-11,DRG00863,Vaccine,13154.93
2026-11,DRG00864,Painkiller,7551.97
2026-11,DRG00865,Diabetes,45578.85
2026-11,DRG00866,Vaccine,94421.21
2026-11,DRG00867,Painkiller,15763.16
2026-11,DRG00868,Diabetes,109618.08
2026-11,DRG00869,Vaccine,37007.36
2026-11,DRG00870,Diabetes,74076.87
2026-11,DRG00871,Vaccine,102747.01
2026-11,DRG00872,Antibiotic,31434.19
2026-11,DRG00873,Antibiotic,44139.71
2026-11,DRG00874,Painkiller,31646.37
2026-11,DRG00875,Cardiac,53973.51
2026-11,DRG00876,Antibiotic,91125.23
2026-11,DRG00877,Cardiac,77378.6
2026-11,DRG00878,Diabetes,42043.24
2026-11,DRG00879,Diabetes,14084.19
2026-11,DRG00880,Cardiac,92299.47
2026-11,DRG00881,Painkiller,71804.34
2026-11,DRG00882,Vaccine,146773.36
2026-11,DRG00883,Cardiac,66679.86
2026-11,DRG00884,Cardiac,91884.64
2026-11,DRG00885,Cardiac,127216.86
2026-11,DRG00886,Cardiac,85170.87
2026-11,DRG00887,Cardiac,123495.49
2026-11,DRG00888,Painkiller,73842.19
2026-11,DRG00889,Antibiotic,25830.57
2026-11,DRG00890,Vaccine,124716.31
2026-11,DRG00891,Antibiotic,33081.96
2026-11,DRG00892,Cardiac,115524.17
2026-11,DRG00893,Antibiotic,88278.5
2026-11,DRG00894,Painkiller,13455.82
2026-11,DRG00895,Diabetes,91817.88
2026-11,DRG00896,Antibiotic,23551.7
2026-11,DRG00897,Vaccine,141948.84
2026-11,DRG00898,Painkiller,96673.01
2026-11,DRG00899,Diabetes,136520.08
2026-11,DRG00900,Painkiller,85559.08
2026-11,DRG00901,Cardiac,108601.71
2026-11,DRG00902,Diabetes,111595.88
2026-11,DRG00903,Vaccine,84862.22
2026-11,DRG00904,Diabetes,53729.37
2026-11,DRG00905,Vaccine,89658.21
2026-11,DRG00906,Cardiac,117206.71
2026-11,DRG00907,Vaccine,128252.23
2026-11,DRG00908,Painkiller,23494.0
2026-11,DRG00909,Antibiotic,133046.17
2026-11,DRG00910,Painkiller,90473.35
2026-11,DRG00911,Painkiller,115556.56
2026-11,DRG00912,Diabetes,101376.24
2026-11,DRG00913,Cardiac,143580.98
2026-11,DRG00914,Antibiotic,123631.46
2026-11,DRG00915,Vaccine,37636.64
2026-11,DRG00916,Diabetes,94724.65
2026-11,DRG00917,Cardiac,136206.72
2026-11,DRG00918,Antibiotic,72786.31
2026-11,DRG00919,Painkiller,41715.67
2026-11,DRG00920,Cardiac,59457.46
2026-11,DRG00921,Cardiac,49747.67
2026-11,DRG00922,Cardiac,32455.86
2026-11,DRG00923,Painkiller,64940.99
2026-11,DRG00924,Vaccine,58822.61
2026-11,DRG00925,Diabetes,62300.71
2026-11,DRG00926,Vaccine,55014.14
2026-11,DRG00927,Antibiotic,76468.13
2026-11,DRG00928,Diabetes,60472.14
2026-11,DRG00929,Antibiotic,23971.2
2026-11,DRG00930,Painkiller,124247.27
2026-11,DRG00931,Vaccine,65116.07
2026-11,DRG00932,Cardiac,142680.68
2026-11,DRG00933,Diabetes,115460.43
2026-11,DRG00934,Cardiac,14803.88
2026-11,DRG00935,Antibiotic,61608.77
2026-11,DRG00936,Cardiac,94342.09
2026-11,DRG00937,Cardiac,106444.06
2026-11,DRG00938,Painkiller,18640.19
2026-11,DRG00939,Painkiller,49807.07
2026-11,DRG00940,Vaccine,90162.07
2026-11,DRG00941,Antibiotic,88367.83
2026-11,DRG00942,Painkiller,19449.5
2026-11,DRG00943,Painkiller,46990.48
2026-11,DRG00944,Vaccine,27928.29
2026-11,DRG00945,Diabetes,137307.28
2026-11,DRG00946,Vaccine,45577.49
2026-11,DRG00947,Cardiac,11537.93
2026-11,DRG00948,Cardiac,85260.77
2026-11,DRG00949,Painkiller,115827.94
2026-11,DRG00950,Painkiller,136775.87
2026-11,DRG00951,Vaccine,46297.44
2026-11,DRG00952,Vaccine,46923.83
2026-11,DRG00953,Antibiotic,56212.46
2026-11,DRG00954,Cardiac,112532.23
2026-11,DRG00955,Vaccine,30385.19
2026-11,DRG00956,Diabetes,11597.1
2026-11,DRG00957,Antibiotic,128545.56
2026-11,DRG00958,Vaccine,65564.46
2026-11,DRG00959,Painkiller,135629.89
2026-11,DRG00960,Vaccine,57054.63
2026-11,DRG00961,Painkiller,38297.61
2026-11,DRG00962,Painkiller,79445.57
2026-11,DRG00963,Cardiac,133960.97
2026-11,DRG00964,Cardiac,50586.79
2026-11,DRG00965,Vaccine,61610.05
2026-11,DRG00966,Vaccine,56186.21
2026-11,DRG00967,Diabetes,148692.22
2026-11,DRG00968,Antibiotic,32572.34
2026-11,DRG00969,Antibiotic,39044.86
2026-11,DRG00970,Vaccine,102782.24
2026-11,DRG00971,Cardiac,36532.08
2026-11,DRG00972,Diabetes,8870.05
2026-11,DRG00973,Antibiotic,122108.81
2026-11,DRG00974,Vaccine,18728.54
2026-11,DRG00975,Cardiac,144657.83
2026-11,DRG00976,Cardiac,45250.71
2026-11,DRG00977,Cardiac,137944.89
2026-11,DRG00978,Painkiller,41716.04
2026-11,DRG00979,Cardiac,38779.75
2026-11,DRG00980,Vaccine,61370.32
2026-11,DRG00981,Diabetes,112523.73
2026-11,DRG00982,Vaccine,146413.77
2026-11,DRG00983,Cardiac,69436.96
2026-11,DRG00984,Diabetes,130467.17
2026-11,DRG00985,Antibiotic,110274.37
2026-11,DRG00986,Antibiotic,33471.52
2026-11,DRG00987,Vaccine,97473.32
2026-11,DRG00988,Diabetes,110577.01
2026-11,DRG00989,Vaccine,129063.47
2026-11,DRG00990,Diabetes,124923.67
2026-11,DRG00991,Diabetes,4405.1
2026-11,DRG00992,Vaccine,112760.81
2026-11,DRG00993,Diabetes,136975.44
2026-11,DRG00994,Cardiac,27780.78
2026-11,DRG00995,Diabetes,144490.74
2026-11,DRG00996,Diabetes,65595.98
2026-11,DRG00997,Vaccine,64606.65
2026-11,DRG00998,Antibiotic,27508.66
2026-11,DRG00999,Painkiller,145405.48
2026-11,DRG01000,Diabetes,122381.91
2026-12,DRG00001,Vaccine,51601.87
2026-12,DRG00002,Painkiller,32178.67
2026-12,DRG00003,Diabetes,100187.73
2026-12,DRG00004,Diabetes,117832.73
2026-12,DRG00005,Cardiac,53891.96
2026-12,DRG00006,Painkiller,78415.27
2026-12,DRG00007,Vaccine,112118.26
2026-12,DRG00008,Painkiller,91180.76
2026-12,DRG00009,Painkiller,114930.96
2026-12,DRG00010,Diabetes,10068.34
2026-12,DRG00011,Vaccine,73439.19
2026-12,DRG00012,Antibiotic,63171.44
2026-12,DRG00013,Diabetes,72372.4
2026-12,DRG00014,Vaccine,51934.75
2026-12,DRG00015,Cardiac,100603.46
2026-12,DRG00016,Diabetes,20236.01
2026-12,DRG00017,Cardiac,74657.88
2026-12,DRG00018,Diabetes,44386.65
2026-12,DRG00019,Painkiller,35719.53
2026-12,DRG00020,Vaccine,82174.29
2026-12,DRG00021,Cardiac,6829.87
2026-12,DRG00022,Diabetes,82364.54
2026-12,DRG00023,Cardiac,37788.61
2026-12,DRG00024,Diabetes,52011.43
2026-12,DRG00025,Diabetes,123440.25
2026-12,DRG00026,Antibiotic,46651.05
2026-12,DRG00027,Antibiotic,108802.61
2026-12,DRG00028,Antibiotic,29251.5
2026-12,DRG00029,Cardiac,121142.92
2026-12,DRG00030,Painkiller,17224.14
2026-12,DRG00031,Diabetes,76698.19
2026-12,DRG00032,Vaccine,101726.33
2026-12,DRG00033,Antibiotic,62548.45
2026-12,DRG00034,Cardiac,23605.42
2026-12,DRG00035,Cardiac,14779.89
2026-12,DRG00036,Cardiac,16078.24
2026-12,DRG00037,Vaccine,59458.0
2026-12,DRG00038,Vaccine,69691.17
2026-12,DRG00039,Antibiotic,98107.08
2026-12,DRG00040,Vaccine,40868.03
2026-12,DRG00041,Antibiotic,24496.07
2026-12,DRG00042,Vaccine,101073.62
2026-12,DRG00043,Vaccine,79582.98
2026-12,DRG00044,Vaccine,61426.65
2026-12,DRG00045,Antibiotic,85885.78
2026-12,DRG00046,Diabetes,79025.1
2026-12,DRG00047,Antibiotic,94074.63
2026-12,DRG00048,Diabetes,119997.62
2026-12,DRG00049,Cardiac,26223.74
2026-12,DRG00050,Cardiac,84751.47
2026-12,DRG00051,Antibiotic,95553.23
2026-12,DRG00052,Diabetes,81718.0
2026-12,DRG00053,Diabetes,76333.61
2026-12,DRG00054,Diabetes,102849.76
2026-12,DRG00055,Cardiac,83432.37
2026-12,DRG00056,Antibiotic,112512.45
2026-12,DRG00057,Painkiller,86157.78
2026-12,DRG00058,Diabetes,123295.21
2026-12,DRG00059,Diabetes,69879.02
2026-12,DRG00060,Painkiller,28337.11
2026-12,DRG00061,Antibiotic,4236.27
2026-12,DRG00062,Diabetes,74115.63
2026-12,DRG00063,Antibiotic,5108.45
2026-12,DRG00064,Diabetes,21657.5
2026-12,DRG00065,Vaccine,52557.77
2026-12,DRG00066,Diabetes,75760.43
2026-12,DRG00067,Vaccine,57115.57
2026-12,DRG00068,Antibiotic,89584.7
2026-12,DRG00069,Diabetes,109914.14
2026-12,DRG00070,Cardiac,111047.68
2026-12,DRG00071,Cardiac,25749.1
2026-12,DRG00072,Painkiller,16799.97
2026-12,DRG00073,Cardiac,100455.41
2026-12,DRG00074,Vaccine,111641.52
2026-12,DRG00075,Cardiac,104368.94
2026-12,DRG00076,Cardiac,65581.69
2026-12,DRG00077,Cardiac,62790.87
2026-12,DRG00078,Diabetes,4211.17
2026-12,DRG00079,Painkiller,113996.44
2026-12,DRG00080,Antibiotic,34937.42
2026-12,DRG00081,Painkiller,97561.92
2026-12,DRG00082,Vaccine,61020.27
2026-12,DRG00083,Diabetes,8821.04
2026-12,DRG00084,Diabetes,45033.37
2026-12,DRG00085,Cardiac,121817.77
2026-12,DRG00086,Cardiac,23256.45
2026-12,DRG00087,Vaccine,71360.57
2026-12,DRG00088,Diabetes,64073.49
2026-12,DRG00089,Antibiotic,95741.5
2026-12,DRG00090,Painkiller,53215.7
2026-12,DRG00091,Diabetes,51505.9
2026-12,DRG00092,Antibiotic,4959.02
2026-12,DRG00093,Antibiotic,48642.37
2026-12,DRG00094,Painkiller,81831.31
2026-12,DRG00095,Antibiotic,61179.66
2026-12,DRG00096,Vaccine,5258.27
2026-12,DRG00097,Antibiotic,81188.39
2026-12,DRG00098,Vaccine,7026.43
2026-12,DRG00099,Antibiotic,98485.55
2026-12,DRG00100,Cardiac,6580.6
2026-12,DRG00101,Antibiotic,55745.37
2026-12,DRG00102,Vaccine,52904.17
2026-12,DRG00103,Antibiotic,13805.92
2026-12,DRG00104,Antibiotic,59424.89
2026-12,DRG00105,Antibiotic,122652.54
2026-12,DRG00106,Vaccine,15974.17
2026-12,DRG00107,Antibiotic,68905.0
2026-12,DRG00108,Painkiller,63537.39
2026-12,DRG00109,Painkiller,100524.08
2026-12,DRG00110,Vaccine,74413.23
2026-12,DRG00111,Cardiac,117505.41
2026-12,DRG00112,Painkiller,109476.74
2026-12,DRG00113,Diabetes,99786.18
2026-12,DRG00114,Painkiller,44561.79
2026-12,DRG00115,Diabetes,43288.86
2026-12,DRG00116,Vaccine,120296.38
2026-12,DRG00117,Cardiac,118887.12
2026-12,DRG00118,Diabetes,104222.23
2026-12,DRG00119,Diabetes,49587.2
2026-12,DRG00120,Painkiller,82379.68
2026-12,DRG00121,Diabetes,14379.53
2026-12,DRG00122,Vaccine,61443.84
2026-12,DRG00123,Vaccine,65439.87
2026-12,DRG00124,Vaccine,11611.04
2026-12,DRG00125,Painkiller,48257.51
2026-12,DRG00126,Cardiac,45242.33
2026-12,DRG00127,Painkiller,2791.76
2026-12,DRG00128,Vaccine,15821.91
2026-12,DRG00129,Painkiller,83216.9
2026-12,DRG00130,Vaccine,60230.51
2026-12,DRG00131,Antibiotic,103217.41
2026-12,DRG00132,Antibiotic,11837.21
2026-12,DRG00133,Diabetes,45456.26
2026-12,DRG00134,Cardiac,8872.92
2026-12,DRG00135,Antibiotic,58901.65
2026-12,DRG00136,Vaccine,13680.82
2026-12,DRG00137,Painkiller,24751.91
2026-12,DRG00138,Painkiller,82543.99
2026-12,DRG00139,Diabetes,31994.96
2026-12,DRG00140,Painkiller,82828.35
2026-12,DRG00141,Antibiotic,35086.3
2026-12,DRG00142,Painkiller,119753.58
2026-12,DRG00143,Antibiotic,25319.16
