Product_ID,Drug_Category,Region,Forecast_30d_Total_Demand,Forecast_Avg_Daily_Demand,Forecast_Std_Daily_Demand,Category_CV,Current_Inventory_Level,Demand_Std_Daily,Safety_Stock,Reorder_Point,Recommended_Stock_Level_30d,Suggested_Order_Qty,Stock_Status,Lead_Time_Days,Service_Level
DRG00813,Vaccine,North,41251.36,1375.05,24.22,0.54,7484,744.84,3251.58,12876.9,44502.94,37018.94,REORDER NOW,7,95%
DRG00002,Painkiller,East,38998.2,1299.94,21.56,0.56,5223,721.96,3151.73,12251.31,42149.93,36926.93,REORDER NOW,7,95%
DRG00196,Diabetes,West,35819.92,1194.0,21.69,0.6,2402,720.24,3144.18,11502.16,38964.1,36562.1,REORDER NOW,7,95%
DRG00799,Diabetes,East,40856.66,1361.89,23.84,0.6,8018,821.51,3586.29,13119.51,44442.95,36424.95,REORDER NOW,7,95%
DRG00878,Diabetes,North,42393.44,1413.11,24.39,0.6,9718,852.41,3721.19,13612.99,46114.63,36396.63,REORDER NOW,7,95%
DRG00678,Diabetes,East,41642.36,1388.08,24.3,0.6,8949,837.31,3655.26,13371.81,45297.62,36348.62,REORDER NOW,7,95%
DRG00325,Antibiotic,South,34424.65,1147.49,20.47,0.58,1075,667.77,2915.16,10947.58,37339.81,36264.81,REORDER NOW,7,95%
DRG00717,Diabetes,North,39673.98,1322.47,22.82,0.6,6920,797.73,3482.48,12739.74,43156.46,36236.46,REORDER NOW,7,95%
DRG00199,Cardiac,West,39577.48,1319.25,22.3,0.53,6795,704.95,3077.44,12312.19,42654.92,35859.92,REORDER NOW,7,95%
DRG00815,Painkiller,East,37880.51,1262.68,20.94,0.56,6219,701.27,3061.4,11900.19,40941.91,34722.91,REORDER NOW,7,95%
DRG00259,Cardiac,North,40349.66,1344.99,21.67,0.53,8964,718.7,3137.49,12552.41,43487.14,34523.14,REORDER NOW,7,95%
DRG00915,Vaccine,East,37961.4,1265.38,22.62,0.54,6563,685.43,2992.25,11849.91,40953.65,34390.65,REORDER NOW,7,95%
DRG00499,Vaccine,North,35962.72,1198.76,21.12,0.54,4518,649.35,2834.71,11226.01,38797.43,34279.43,REORDER NOW,7,95%
DRG00710,Diabetes,East,40554.46,1351.82,23.67,0.6,9847,815.43,3559.77,13022.48,44114.23,34267.23,REORDER NOW,7,95%
DRG00626,Vaccine,South,38534.06,1284.47,22.83,0.54,7307,695.77,3037.39,12028.67,41571.45,34264.45,REORDER NOW,7,95%
DRG00827,Vaccine,North,40344.73,1344.82,23.69,0.54,9436,728.47,3180.12,12593.89,43524.85,34088.85,REORDER NOW,7,95%
DRG00272,Cardiac,West,38308.58,1276.95,21.59,0.53,7398,682.35,2978.78,11917.44,41287.36,33889.36,REORDER NOW,7,95%
DRG00891,Antibiotic,South,33366.82,1112.23,19.84,0.58,2901,647.25,2825.58,10611.17,36192.4,33291.4,REORDER NOW,7,95%
DRG00645,Diabetes,South,34086.15,1136.21,19.78,0.6,3809,685.37,2992.0,10945.43,37078.15,33269.15,REORDER NOW,7,95%
DRG00453,Painkiller,East,33288.93,1109.63,18.4,0.56,2711,616.27,2690.32,10457.74,35979.25,33268.25,REORDER NOW,7,95%
DRG00472,Diabetes,West,33190.1,1106.34,20.1,0.6,2928,667.36,2913.34,10657.7,36103.44,33175.44,REORDER NOW,7,95%
DRG00806,Cardiac,East,39628.39,1320.95,21.57,0.53,9641,705.85,3081.4,12328.03,42709.8,33068.8,REORDER NOW,7,95%
DRG00705,Painkiller,East,34376.41,1145.88,19.0,0.56,4199,636.4,2778.21,10799.37,37154.62,32955.62,REORDER NOW,7,95%
DRG00874,Painkiller,South,31898.24,1063.27,17.54,0.56,1674,590.52,2577.93,10020.85,34476.17,32802.17,REORDER NOW,7,95%
DRG00971,Cardiac,North,36816.04,1227.2,19.77,0.53,6907,655.76,2862.72,11453.13,39678.76,32771.76,REORDER NOW,7,95%
DRG00291,Antibiotic,East,37720.59,1257.35,22.55,0.58,8212,731.71,3194.27,11995.74,40914.86,32702.86,REORDER NOW,7,95%
DRG00514,Cardiac,North,31168.3,1038.94,16.74,0.53,1088,555.16,2423.57,9696.17,33591.86,32503.86,REORDER NOW,7,95%
DRG00608,Painkiller,East,32835.82,1094.53,18.15,0.56,3423,607.88,2653.7,10315.39,35489.52,32066.52,REORDER NOW,7,95%
DRG00332,Antibiotic,West,35947.77,1198.26,22.32,0.58,6944,697.32,3044.14,11431.95,38991.91,32047.91,REORDER NOW,7,95%
DRG00770,Antibiotic,West,35675.66,1189.19,22.16,0.58,6717,692.04,3021.1,11345.42,38696.76,31979.76,REORDER NOW,7,95%
DRG00703,Diabetes,West,37784.72,1259.49,22.88,0.6,9152,759.74,3316.65,12133.08,41101.37,31949.37,REORDER NOW,7,95%
DRG00758,Vaccine,West,37760.72,1258.69,23.37,0.54,8835,681.81,2976.44,11787.27,40737.16,31902.16,REORDER NOW,7,95%
DRG00531,Antibiotic,East,31826.75,1060.89,19.03,0.58,2626,617.38,2695.16,10121.4,34521.91,31895.91,REORDER NOW,7,95%
DRG00211,Cardiac,North,32889.8,1096.33,17.67,0.53,3790,585.83,2557.43,10231.71,35447.23,31657.23,REORDER NOW,7,95%
DRG00326,Painkiller,North,29721.65,990.72,16.21,0.56,698,550.23,2402.02,9337.07,32123.67,31425.67,REORDER NOW,7,95%
DRG00824,Diabetes,South,33965.28,1132.18,19.71,0.6,5669,682.94,2981.39,10906.62,36946.67,31277.67,REORDER NOW,7,95%
DRG00143,Antibiotic,North,30705.08,1023.5,18.09,0.58,2217,595.62,2600.18,9764.7,33305.26,31088.26,REORDER NOW,7,95%
DRG00309,Antibiotic,East,33549.56,1118.32,20.06,0.58,5475,650.8,2841.05,10669.29,36390.62,30915.62,REORDER NOW,7,95%
DRG00761,Painkiller,South,33468.99,1115.63,18.4,0.56,5458,619.6,2704.87,10514.3,36173.86,30715.86,REORDER NOW,7,95%
DRG00302,Painkiller,South,31233.69,1041.12,17.17,0.56,3292,578.22,2524.22,9812.08,33757.92,30465.92,REORDER NOW,7,95%
DRG00522,Diabetes,South,36382.74,1212.76,21.12,0.6,9287,731.55,3193.58,11682.89,39576.32,30289.32,REORDER NOW,7,95%
DRG00348,Cardiac,East,31352.34,1045.08,17.07,0.53,3541,558.44,2437.88,9753.42,33790.22,30249.22,REORDER NOW,7,95%
DRG00922,Cardiac,East,32711.55,1090.38,17.81,0.53,5068,582.65,2543.57,10176.26,35255.11,30187.11,REORDER NOW,7,95%
DRG00060,Painkiller,West,34354.7,1145.16,19.67,0.56,7160,636.0,2776.45,10792.55,37131.16,29971.16,REORDER NOW,7,95%
DRG00518,Vaccine,West,33014.18,1100.47,20.43,0.54,5934,596.11,2602.3,10305.6,35616.47,29682.47,REORDER NOW,7,95%
DRG00049,Cardiac,North,31772.33,1059.08,17.07,0.53,4790,565.92,2470.53,9884.08,34242.87,29452.87,REORDER NOW,7,95%
DRG00252,Painkiller,South,35915.73,1197.19,19.75,0.56,9817,664.9,2902.61,11282.95,38818.34,29001.34,REORDER NOW,7,95%
DRG00213,Antibiotic,North,31339.73,1044.66,18.46,0.58,5161,607.93,2653.92,9966.53,33993.66,28832.66,REORDER NOW,7,95%
DRG00274,Painkiller,South,32260.72,1075.36,17.74,0.56,6152,597.24,2607.22,10134.73,34867.94,28715.94,REORDER NOW,7,95%
DRG00571,Vaccine,West,31986.26,1066.21,19.79,0.54,5805,577.55,2521.27,9984.73,34507.53,28702.53,REORDER NOW,7,95%
DRG00955,Vaccine,South,30645.91,1021.53,18.16,0.54,4618,553.34,2415.62,9566.33,33061.53,28443.53,REORDER NOW,7,95%
DRG00340,Antibiotic,North,33334.36,1111.15,19.64,0.58,7780,646.62,2822.83,10600.85,36157.19,28377.19,REORDER NOW,7,95%
DRG00986,Antibiotic,South,33759.73,1125.32,20.07,0.58,8453,654.88,2858.85,10736.12,36618.58,28165.58,REORDER NOW,7,95%
DRG00295,Diabetes,North,26409.03,880.3,15.19,0.6,695,531.01,2318.12,8480.23,28727.15,28032.15,REORDER NOW,7,95%
DRG00721,Diabetes,East,26834.85,894.49,15.66,0.6,1190,539.57,2355.49,8616.96,29190.34,28000.34,REORDER NOW,7,95%
DRG00576,Antibiotic,West,27210.25,907.01,16.9,0.58,1748,527.83,2304.23,8653.29,29514.48,27766.48,REORDER NOW,7,95%
DRG00137,Painkiller,North,29993.49,999.78,16.35,0.56,5073,555.26,2423.99,9422.47,32417.49,27344.49,REORDER NOW,7,95%
DRG00687,Painkiller,South,32260.72,1075.36,17.74,0.56,7550,597.24,2607.22,10134.73,34867.94,27317.94,REORDER NOW,7,95%
DRG00034,Cardiac,East,28603.73,953.46,15.57,0.53,3543,509.49,2224.15,8898.35,30827.88,27284.88,REORDER NOW,7,95%
DRG00671,Cardiac,South,34492.43,1149.75,18.68,0.53,9890,614.37,2682.04,10730.27,37174.47,27284.47,REORDER NOW,7,95%
DRG00293,Antibiotic,South,32006.76,1066.89,19.03,0.58,7572,620.87,2710.41,10178.65,34717.17,27145.17,REORDER NOW,7,95%
DRG00695,Painkiller,North,33980.54,1132.68,18.53,0.56,9602,629.07,2746.22,10675.01,36726.76,27124.76,REORDER NOW,7,95%
DRG00968,Antibiotic,East,32854.39,1095.15,19.64,0.58,8534,637.31,2782.19,10448.21,35636.58,27102.58,REORDER NOW,7,95%
DRG00284,Cardiac,West,30906.69,1030.22,17.42,0.53,6219,550.51,2403.22,9614.78,33309.91,27090.91,REORDER NOW,7,95%
DRG00944,Vaccine,North,28165.76,938.86,16.54,0.54,3627,508.56,2220.13,8792.14,30385.89,26758.89,REORDER NOW,7,95%
DRG00441,Vaccine,West,28872.29,962.41,17.87,0.54,4396,521.32,2275.82,9012.68,31148.11,26752.11,REORDER NOW,7,95%
DRG00390,Antibiotic,West,30294.08,1009.8,18.81,0.58,6168,587.65,2565.37,9633.99,32859.45,26691.45,REORDER NOW,7,95%
DRG00683,Cardiac,South,31834.52,1061.15,17.24,0.53,7663,567.03,2475.37,9903.42,34309.89,26646.89,REORDER NOW,7,95%
DRG00872,Antibiotic,North,31702.39,1056.75,18.68,0.58,8129,614.97,2684.63,10081.86,34387.03,26258.03,REORDER NOW,7,95%
DRG00361,Antibiotic,South,31462.74,1048.76,18.71,0.58,8359,610.32,2664.34,10005.64,34127.08,25768.08,REORDER NOW,7,95%
DRG00410,Diabetes,East,29101.3,970.04,16.98,0.6,5900,585.14,2554.44,9344.74,31655.74,25755.74,REORDER NOW,7,95%
DRG00889,Antibiotic,North,26050.97,868.37,15.35,0.58,2880,505.34,2206.06,8284.61,28257.02,25377.02,REORDER NOW,7,95%
DRG00998,Antibiotic,North,27743.37,924.78,16.35,0.58,4988,538.17,2349.37,8822.83,30092.74,25104.74,REORDER NOW,7,95%
DRG00769,Cardiac,North,24161.47,805.38,12.98,0.53,1362,430.36,1878.73,7516.41,26040.2,24678.2,REORDER NOW,7,95%
DRG00041,Antibiotic,South,29709.77,990.33,17.66,0.58,7854,576.31,2515.89,9448.17,32225.66,24371.66,REORDER NOW,7,95%
DRG00700,Vaccine,North,25053.02,835.1,14.71,0.54,2659,452.36,1974.77,7820.47,27027.79,24368.79,REORDER NOW,7,95%
DRG00896,Antibiotic,West,23763.62,792.12,14.76,0.58,1409,460.97,2012.36,7557.2,25775.98,24366.98,REORDER NOW,7,95%
DRG00071,Cardiac,East,31201.32,1040.04,16.98,0.53,9274,555.75,2426.13,9706.44,33627.45,24353.45,REORDER NOW,7,95%
DRG00359,Painkiller,East,24196.4,806.55,13.37,0.56,2033,447.94,1955.49,7601.31,26151.89,24118.89,REORDER NOW,7,95%
DRG00363,Painkiller,North,26973.0,899.1,14.71,0.56,5142,499.34,2179.88,8473.58,29152.89,24010.89,REORDER NOW,7,95%
DRG00994,Cardiac,East,27999.64,933.32,15.24,0.53,6190,498.73,2177.18,8710.43,30176.82,23986.82,REORDER NOW,7,95%
DRG00086,Cardiac,East,28180.86,939.36,15.34,0.53,6391,501.95,2191.27,8766.81,30372.13,23981.13,REORDER NOW,7,95%
DRG00016,Diabetes,East,24538.17,817.94,14.32,0.6,3199,493.39,2153.9,7879.47,26692.07,23493.07,REORDER NOW,7,95%
DRG00648,Diabetes,West,26449.3,881.64,16.02,0.6,5334,531.82,2321.65,8493.16,28770.96,23436.96,REORDER NOW,7,95%
DRG00830,Vaccine,North,26745.38,891.51,15.7,0.54,5590,482.92,2108.17,8348.76,28853.55,23263.55,REORDER NOW,7,95%
DRG00064,Diabetes,North,26257.95,875.26,15.11,0.6,5404,527.97,2304.86,8431.71,28562.81,23158.81,REORDER NOW,7,95%
DRG00694,Cardiac,North,23889.65,796.32,12.83,0.53,2602,425.52,1857.6,7431.85,25747.25,23145.25,REORDER NOW,7,95%
DRG00460,Cardiac,East,22955.47,765.18,12.5,0.53,2256,408.88,1784.96,7141.24,24740.43,22484.43,REORDER NOW,7,95%
DRG00908,Painkiller,West,23688.73,789.62,13.56,0.56,3281,438.54,1914.46,7441.83,25603.19,22322.19,REORDER NOW,7,95%
DRG00809,Cardiac,North,23406.43,780.21,12.57,0.53,2916,416.91,1820.02,7281.52,25226.45,22310.45,REORDER NOW,7,95%
DRG00386,Painkiller,East,25767.2,858.91,14.24,0.56,5636,477.02,2082.44,8094.78,27849.64,22213.64,REORDER NOW,7,95%
DRG00414,Vaccine,North,22756.24,758.54,13.36,0.54,2711,410.89,1793.73,7103.52,24549.97,21838.97,REORDER NOW,7,95%
DRG00572,Cardiac,North,27906.5,930.22,14.99,0.53,8739,497.07,2169.94,8681.45,30076.44,21337.44,Below 30d target,7,95%
DRG00811,Diabetes,South,21394.5,713.15,12.42,0.6,2084,430.18,1877.96,6870.0,23272.45,21188.45,REORDER NOW,7,95%
DRG00711,Diabetes,South,26350.29,878.34,15.29,0.6,7575,529.83,2312.96,8461.36,28663.25,21088.25,REORDER NOW,7,95%
DRG00672,Diabetes,South,28526.0,950.87,16.56,0.6,9959,573.58,2503.94,9160.01,31029.94,21070.94,Below 30d target,7,95%
DRG00466,Painkiller,North,20569.56,685.65,11.22,0.56,1475,380.8,1662.38,6461.94,22231.93,20756.93,REORDER NOW,7,95%
DRG00765,Cardiac,South,25703.2,856.77,13.92,0.53,7272,457.82,1998.61,7996.03,27701.81,20429.81,REORDER NOW,7,95%
DRG00727,Cardiac,East,19935.02,664.5,10.85,0.53,1249,355.08,1550.1,6201.6,21485.11,20236.11,REORDER NOW,7,95%
DRG00128,Vaccine,West,19197.8,639.93,11.88,0.54,745,346.64,1513.24,5992.73,20711.04,19966.04,REORDER NOW,7,95%
DRG00601,Diabetes,West,23063.79,768.79,13.97,0.6,5436,463.75,2024.48,7406.03,25088.28,19652.28,REORDER NOW,7,95%
DRG00036,Cardiac,North,19480.19,649.34,10.46,0.53,1415,346.98,1514.73,6060.11,20994.91,19579.91,REORDER NOW,7,95%
DRG00072,Painkiller,South,20359.29,678.64,11.2,0.56,2705,376.91,1645.38,6395.88,22004.68,19299.68,REORDER NOW,7,95%
DRG00354,Cardiac,East,26277.98,875.93,14.3,0.53,9073,468.06,2043.31,8174.84,28321.28,19248.28,Below 30d target,7,95%
DRG00511,Painkiller,South,18577.1,619.24,10.22,0.56,854,343.91,1501.35,5836.01,20078.45,19224.45,REORDER NOW,7,95%
DRG00748,Antibiotic,South,25780.71,859.36,15.33,0.58,9036,500.1,2183.17,8198.67,27963.88,18927.88,Below 30d target,7,95%
DRG00859,Antibiotic,North,25295.43,843.18,14.9,0.58,8640,490.68,2142.08,8044.34,27437.5,18797.5,Below 30d target,7,95%
DRG00473,Vaccine,North,25899.2,863.31,15.21,0.54,9247,467.64,2041.47,8084.62,27940.67,18693.67,Below 30d target,7,95%
DRG00855,Antibiotic,North,22394.16,746.47,13.19,0.58,5684,434.4,1896.39,7121.69,24290.55,18606.55,REORDER NOW,7,95%
DRG00256,Vaccine,South,23150.66,771.69,13.72,0.54,6406,418.01,1824.82,7226.64,24975.48,18569.48,REORDER NOW,7,95%
DRG00616,Diabetes,East,22150.84,738.36,12.93,0.6,5608,445.39,1944.34,7112.87,24095.18,18487.18,REORDER NOW,7,95%
DRG00121,Diabetes,East,17436.61,581.22,10.18,0.6,808,350.6,1530.54,5599.08,18967.15,18159.15,REORDER NOW,7,95%
DRG00035,Cardiac,West,17915.61,597.19,10.1,0.53,1472,319.11,1393.07,5573.38,19308.68,17836.68,REORDER NOW,7,95%
DRG00407,Antibiotic,East,24572.79,819.09,14.69,0.58,8896,476.67,2080.88,7814.53,26653.67,17757.67,Below 30d target,7,95%
DRG00929,Antibiotic,West,24186.89,806.23,15.02,0.58,8517,469.18,2048.2,7691.81,26235.09,17718.09,Below 30d target,7,95%
DRG00857,Vaccine,East,24874.39,829.15,14.82,0.54,9246,449.13,1960.69,7764.71,26835.08,17589.08,Below 30d target,7,95%
DRG00194,Painkiller,South,25373.6,845.79,13.95,0.56,9873,469.74,2050.63,7971.13,27424.23,17551.23,Below 30d target,7,95%
DRG00693,Vaccine,West,19409.43,646.98,12.01,0.54,3665,350.46,1529.92,6058.79,20939.35,17274.35,REORDER NOW,7,95%
DRG00266,Cardiac,South,21897.56,729.92,11.86,0.53,6388,390.04,1702.7,6812.13,23600.25,17212.25,REORDER NOW,7,95%
DRG00221,Diabetes,East,18675.6,622.52,10.9,0.6,3146,375.51,1639.3,5996.94,20314.9,17168.9,REORDER NOW,7,95%
DRG00566,Antibiotic,West,18442.5,614.75,11.45,0.58,2947,357.75,1561.75,5865.0,20004.26,17057.26,REORDER NOW,7,95%
DRG00542,Antibiotic,West,20861.19,695.37,12.96,0.58,5677,404.67,1766.57,6634.19,22627.77,16950.77,REORDER NOW,7,95%
DRG00730,Antibiotic,East,19313.67,643.79,11.55,0.58,4064,374.65,1635.53,6142.05,20949.19,16885.19,REORDER NOW,7,95%
DRG00294,Antibiotic,East,22033.9,734.46,13.17,0.58,7124,427.42,1865.88,7007.13,23899.78,16775.78,Below 30d target,7,95%
DRG00767,Vaccine,South,22878.65,762.62,13.55,0.54,8217,413.1,1803.38,7141.73,24682.03,16465.03,Below 30d target,7,95%
DRG00376,Diabetes,West,21945.37,731.51,13.29,0.6,7681,441.26,1926.31,7046.89,23871.67,16190.67,Below 30d target,7,95%
DRG00839,Diabetes,South,19128.13,637.6,11.1,0.6,4642,384.61,1679.02,6142.25,20807.15,16165.15,REORDER NOW,7,95%
DRG00619,Diabetes,West,20494.43,683.15,12.41,0.6,6330,412.08,1798.95,6580.98,22293.38,15963.38,REORDER NOW,7,95%
DRG00974,Vaccine,South,18889.25,629.64,11.19,0.54,4462,341.07,1488.92,5896.41,20378.16,15916.16,REORDER NOW,7,95%
DRG00364,Antibiotic,East,23484.69,782.82,14.04,0.58,9562,455.56,1988.74,7468.5,25473.43,15911.43,Below 30d target,7,95%
DRG00449,Vaccine,South,18768.35,625.61,11.12,0.54,4531,338.88,1479.39,5858.67,20247.74,15716.74,REORDER NOW,7,95%
DRG00560,Painkiller,South,17610.49,587.02,9.68,0.56,3344,326.02,1423.23,5532.35,19033.72,15689.72,REORDER NOW,7,95%
DRG00567,Cardiac,East,15766.79,525.56,8.58,0.53,1367,280.84,1225.98,4904.9,16992.77,15625.77,REORDER NOW,7,95%
DRG00030,Painkiller,North,20871.61,695.72,11.38,0.56,6997,386.39,1686.79,6556.83,22558.39,15561.39,Below 30d target,7,95%
DRG00192,Vaccine,East,22970.27,765.68,13.69,0.54,9385,414.75,1810.6,7170.33,24780.87,15395.87,Below 30d target,7,95%
DRG00752,Antibiotic,East,15172.87,505.76,9.07,0.58,1287,294.33,1284.87,4825.21,16457.74,15170.74,REORDER NOW,7,95%
DRG00297,Antibiotic,South,18647.94,621.6,11.09,0.58,5151,361.74,1579.15,5930.34,20227.09,15076.09,REORDER NOW,7,95%
DRG00938,Painkiller,South,18788.55,626.28,10.33,0.56,5334,347.83,1518.44,5902.43,20306.99,14972.99,REORDER NOW,7,95%
DRG00656,Diabetes,East,21304.69,710.16,12.43,0.6,8502,428.38,1870.07,6841.17,23174.76,14672.76,Below 30d target,7,95%
DRG00942,Painkiller,North,19603.0,653.43,10.69,0.56,6534,362.91,1584.26,6158.29,21187.26,14653.26,Below 30d target,7,95%
DRG00132,Antibiotic,North,14355.23,478.51,8.46,0.58,1019,278.46,1215.63,4565.19,15570.86,14551.86,REORDER NOW,7,95%
DRG00417,Cardiac,East,16401.08,546.7,8.93,0.53,3181,292.13,1275.31,5102.22,17676.39,14495.39,REORDER NOW,7,95%
DRG00486,Cardiac,West,17311.37,577.05,9.75,0.53,4359,308.35,1346.09,5385.41,18657.46,14298.46,REORDER NOW,7,95%
DRG00334,Diabetes,South,16861.77,562.06,9.79,0.6,4118,339.04,1480.08,5414.5,18341.85,14223.85,REORDER NOW,7,95%
DRG00367,Painkiller,North,16673.12,555.77,9.09,0.56,4266,308.67,1347.48,5237.87,18020.6,13754.6,REORDER NOW,7,95%
DRG00464,Diabetes,West,20645.57,688.19,12.5,0.6,8932,415.12,1812.22,6629.52,22457.79,13525.79,Below 30d target,7,95%
DRG00797,Vaccine,West,14088.47,469.62,8.72,0.54,1787,254.38,1110.5,4397.81,15198.97,13411.97,REORDER NOW,7,95%
DRG00106,Vaccine,North,19371.52,645.72,11.37,0.54,7760,349.77,1526.93,6046.95,20898.45,13138.45,Below 30d target,7,95%
DRG00271,Diabetes,South,14927.8,497.59,8.66,0.6,3415,300.16,1310.32,4793.48,16238.13,12823.13,REORDER NOW,7,95%
DRG00894,Painkiller,North,13562.01,452.07,7.4,0.56,1909,251.07,1096.05,4260.51,14658.06,12749.06,REORDER NOW,7,95%
DRG00356,Diabetes,South,14263.0,475.43,8.28,0.6,2880,286.79,1251.97,4580.0,15514.97,12634.97,REORDER NOW,7,95%
DRG00665,Cardiac,South,13500.98,450.03,7.31,0.53,1928,240.48,1049.8,4200.03,14550.78,12622.78,REORDER NOW,7,95%
DRG00214,Antibiotic,North,16289.41,542.98,9.6,0.58,5106,315.98,1379.42,5180.29,17668.83,12562.83,REORDER NOW,7,95%
DRG00516,Vaccine,East,19826.97,660.9,11.81,0.54,8865,358.0,1562.83,6189.13,21389.81,12524.81,Below 30d target,7,95%
DRG00457,Vaccine,West,14904.75,496.83,9.22,0.54,3690,269.12,1174.85,4652.62,16079.6,12389.6,REORDER NOW,7,95%
DRG00124,Vaccine,West,14088.47,469.62,8.72,0.54,2864,254.38,1110.5,4397.81,15198.97,12334.97,REORDER NOW,7,95%
DRG00304,Antibiotic,West,14391.2,479.71,8.94,0.58,3314,279.16,1218.68,4576.63,15609.88,12295.88,REORDER NOW,7,95%
DRG00627,Cardiac,East,15494.94,516.5,8.43,0.53,4497,275.99,1204.85,4820.33,16699.79,12202.79,REORDER NOW,7,95%
DRG00103,Antibiotic,North,16742.73,558.09,9.86,0.58,6019,324.78,1417.81,5324.45,18160.55,12141.55,Below 30d target,7,95%
DRG00947,Cardiac,South,11628.36,387.61,6.3,0.53,536,207.12,904.19,3617.47,12532.55,11996.55,REORDER NOW,7,95%
DRG00250,Diabetes,North,12298.03,409.93,7.07,0.6,1597,247.28,1079.49,3949.03,13377.52,11780.52,REORDER NOW,7,95%
DRG00190,Painkiller,East,14348.68,478.29,7.93,0.56,3761,265.63,1159.62,4507.65,15508.3,11747.3,REORDER NOW,7,95%
DRG00879,Diabetes,South,14202.56,473.42,8.24,0.6,3733,285.57,1246.67,4560.6,15449.23,11716.23,REORDER NOW,7,95%
DRG00621,Painkiller,West,11240.06,374.67,6.43,0.56,541,208.08,908.39,3531.07,12148.45,11607.45,REORDER NOW,7,95%
DRG00323,Painkiller,East,19665.24,655.51,10.87,0.56,9715,364.06,1589.29,6177.85,21254.53,11539.53,Below 30d target,7,95%
DRG00642,Diabetes,West,14751.16,491.71,8.93,0.6,4629,296.6,1294.82,4736.76,16045.97,11416.97,REORDER NOW,7,95%
DRG00823,Cardiac,North,11506.9,383.56,6.18,0.53,1392,204.96,894.75,3579.69,12401.65,11009.65,REORDER NOW,7,95%
DRG00134,Cardiac,West,10755.41,358.51,6.06,0.53,776,191.57,836.31,3345.91,11591.72,10815.72,REORDER NOW,7,95%
DRG00956,Diabetes,North,11693.7,389.79,6.73,0.6,2026,235.13,1026.44,3754.97,12720.14,10694.14,REORDER NOW,7,95%
DRG00577,Antibiotic,South,11394.29,379.81,6.77,0.58,1667,221.03,964.89,3623.56,12359.18,10692.18,REORDER NOW,7,95%
DRG00625,Diabetes,North,16679.39,555.98,9.6,0.6,8095,335.37,1464.07,5355.93,18143.46,10048.46,Below 30d target,7,95%
DRG00201,Antibiotic,East,9913.74,330.46,5.93,0.58,724,192.31,839.52,3152.73,10753.26,10029.26,REORDER NOW,7,95%
DRG00234,Antibiotic,East,18134.9,604.5,10.84,0.58,9739,351.78,1535.71,5767.18,19670.6,9931.6,Below 30d target,7,95%
DRG00670,Painkiller,West,9819.95,327.33,5.62,0.56,701,181.79,793.62,3084.94,10613.57,9912.57,REORDER NOW,7,95%
DRG00296,Vaccine,West,13876.84,462.56,8.59,0.54,5194,250.56,1093.82,4331.75,14970.66,9776.66,Below 30d target,7,95%
DRG00151,Painkiller,East,16372.6,545.75,9.05,0.56,8041,303.1,1323.19,5143.46,17695.79,9654.79,Below 30d target,7,95%
DRG00195,Painkiller,South,12173.29,405.78,6.69,0.56,3518,225.36,983.81,3824.25,13157.1,9639.1,REORDER NOW,7,95%
DRG00355,Cardiac,North,10510.24,350.34,5.65,0.53,1736,187.21,817.25,3269.64,11327.49,9591.49,REORDER NOW,7,95%
DRG00154,Diabetes,South,15048.67,501.62,8.73,0.6,6840,302.59,1320.93,4832.29,16369.61,9529.61,Below 30d target,7,95%
DRG00409,Antibiotic,West,9735.22,324.51,6.05,0.58,1061,188.85,824.4,3095.95,10559.62,9498.62,REORDER NOW,7,95%
DRG00540,Cardiac,East,16310.47,543.68,8.88,0.53,8124,290.52,1268.26,5074.04,17578.73,9454.73,Below 30d target,7,95%
DRG00083,Diabetes,West,10700.63,356.69,6.48,0.6,2667,215.16,939.27,3436.09,11639.91,8972.91,REORDER NOW,7,95%
DRG00631,Painkiller,West,8792.63,293.09,5.03,0.56,607,162.78,710.6,2762.21,9503.22,8896.22,REORDER NOW,7,95%
DRG00840,Vaccine,North,15140.61,504.69,8.89,0.54,7587,273.38,1193.44,4726.25,16334.04,8747.04,Below 30d target,7,95%
DRG00285,Cardiac,North,17215.05,573.83,9.25,0.53,9912,306.63,1338.6,5355.44,18553.65,8641.65,Below 30d target,7,95%
DRG00136,Vaccine,East,16593.0,553.1,9.89,0.54,9297,299.6,1307.92,5179.62,17900.92,8603.92,Below 30d target,7,95%
DRG00972,Diabetes,South,8944.59,298.15,5.19,0.6,1349,179.85,785.13,2872.21,9729.73,8380.73,REORDER NOW,7,95%
DRG00462,Diabetes,North,12660.62,422.02,7.28,0.6,5619,254.57,1111.32,4065.46,13771.94,8152.94,Below 30d target,7,95%
DRG00934,Cardiac,West,14924.64,497.49,8.41,0.53,8271,265.84,1160.5,4642.92,16085.14,7814.14,Below 30d target,7,95%
DRG00204,Painkiller,North,11085.21,369.51,6.04,0.56,4214,205.22,895.88,3482.43,11981.09,7767.09,Below 30d target,7,95%
DRG00867,Painkiller,East,15889.27,529.64,8.78,0.56,9463,294.15,1284.13,4991.62,17173.4,7710.4,Below 30d target,7,95%
DRG00448,Antibiotic,East,8583.85,286.13,5.13,0.58,1641,166.51,726.9,2729.8,9310.75,7669.75,REORDER NOW,7,95%
DRG00719,Cardiac,East,15645.97,521.53,8.52,0.53,9412,278.68,1216.59,4867.32,16862.56,7450.56,Below 30d target,7,95%
DRG00164,Cardiac,South,7852.92,261.76,4.25,0.53,1448,139.87,610.62,2442.97,8463.54,7015.54,REORDER NOW,7,95%
